name,star,comment,class,address,latitude,longitude,school_counts,drink_counts,train_counts,bus_counts,park_counts,night_market_counts,sports_facilities_counts,mrt_counts,movie_theater_counts,hospital_counts,district,neighborhood,縣市,鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數,行政區_x,平勳人流,行政區_y,刊登平均,成交平均
手作黑糖米苔目冰 (網路人氣甜品、排隊小吃、古早味必吃),3.8,59,冰品飲料店,新北市土城區明德路二段133號,24.9823863,121.4494053,4,68,0,59,25,0,11,1,1,3,土城區,明德里,新北市,土城區,明德里,2173.0,1952224.0,898.0,564.0,251.0,1192.0,1168.23,130.03,土城區,8855.698624785598,土城區,12959.0,13125.0
思慕冰-土城店(創意雪花冰),3.8,256,冰品飲料店,新北市土城區學府路二段210號好食嗑美食廣場B2,24.9787201,121.4451146,5,42,0,50,19,0,3,2,1,2,土城區,員林里,新北市,土城區,員林里,2651.0,2462255.0,929.0,581.0,259.0,1136.0,1583.93,170.53,土城區,8855.698624785598,土城區,12959.0,13125.0
上宇林土城海山店,3.9,125,無酒精飲料店,新北市土城區裕民路79號,24.9875912,121.4498177,4,69,0,58,17,0,11,1,0,2,土城區,樂利里,新北市,土城區,樂利里,1536.0,968196.0,630.0,423.0,229.0,789.0,688.58,109.24,土城區,8855.698624785598,土城區,12959.0,13125.0
享時光 新鮮現調手作茶,4.2,6,無酒精飲料店,新北市土城區明峰街21號,24.9859271,121.465889,3,55,0,67,18,0,8,0,0,0,土城區,金城里,新北市,土城區,金城里,1864.0,1229282.0,659.0,438.0,214.0,859.0,722.03,109.48,土城區,8855.698624785598,土城區,12959.0,13125.0
土城芋頭之家,4.3,2,冰品飲料店,新北市土城區學府路一段262號,24.9844219,121.4511724,3,65,0,68,25,0,12,1,1,3,土城區,樂利里,新北市,土城區,樂利里,1536.0,968196.0,630.0,423.0,229.0,789.0,688.58,109.24,土城區,8855.698624785598,土城區,12959.0,13125.0
一品現泡茶,4.3,147,冰品飲料店,新北市土城區光明街11號,24.9746644,121.4421844,3,29,0,49,18,0,2,1,1,2,土城區,員信里,新北市,土城區,員信里,1353.0,813052.0,601.0,395.0,205.0,732.0,726.68,120.93,土城區,8855.698624785598,土城區,12959.0,13125.0
紅茶洋行-土城中央店,4.2,79,冰品飲料店,新北市土城區光明街11號,24.9612558,121.4211193,2,15,0,27,10,0,2,1,0,0,土城區,頂埔里,新北市,土城區,頂埔里,1518.0,989408.0,652.0,423.0,206.0,814.0,832.76,127.77,土城區,8855.698624785598,土城區,12959.0,13125.0
路易莎 土城裕民門市,4.0,844,冰品飲料店,新北市土城區裕民路99號,24.9869896,121.4507938,4,72,0,72,17,0,12,1,0,2,土城區,樂利里,新北市,土城區,樂利里,1536.0,968196.0,630.0,423.0,229.0,789.0,688.58,109.24,土城區,8855.698624785598,土城區,12959.0,13125.0
清心福全中央店-珍珠奶茶手搖飲料專賣店,3.4,63,無酒精飲料店,新北市土城區慶安街107號,24.9719879,121.4404738,2,30,0,49,17,0,3,2,1,2,土城區,員仁里,新北市,土城區,員仁里,1715.0,953576.0,556.0,382.0,195.0,709.0,618.66,111.27,土城區,8855.698624785598,土城區,12959.0,13125.0
清心福全板橋（漢生東路）中正店-珍珠奶茶手搖飲料專賣店,4.0,206,冰品飲料店,新北市板橋區漢生東路179號,25.012007,121.469633,4,118,1,102,24,0,20,2,3,2,板橋區,長安里,台北市,北投區,長安里,2034.0,1827853.0,899.0,501.0,212.0,1046.0,1396.83,155.44,板橋區,46868.800456726225,板橋區,37527.0,38094.0
清心福全板橋（漢生東路）中正店-珍珠奶茶手搖飲料專賣店,4.0,206,冰品飲料店,新北市板橋區漢生東路179號,25.012007,121.469633,4,118,1,102,24,0,20,2,3,2,板橋區,長安里,新北市,蘆洲區,長安里,1367.0,744944.0,545.0,369.0,195.0,684.0,644.79,118.32,板橋區,46868.800456726225,板橋區,37527.0,38094.0
清心福全板橋（漢生東路）中正店-珍珠奶茶手搖飲料專賣店,4.0,206,冰品飲料店,新北市板橋區漢生東路179號,25.012007,121.469633,4,118,1,102,24,0,20,2,3,2,板橋區,長安里,新北市,三重區,長安里,583.0,341503.0,586.0,371.0,173.0,749.0,690.6,117.9,板橋區,46868.800456726225,板橋區,37527.0,38094.0
清心福全板橋（漢生東路）中正店-珍珠奶茶手搖飲料專賣店,4.0,206,冰品飲料店,新北市板橋區漢生東路179號,25.012007,121.469633,4,118,1,102,24,0,20,2,3,2,板橋區,長安里,新北市,板橋區,長安里,1387.0,1216564.0,877.0,535.0,253.0,1122.0,1165.83,132.92,板橋區,46868.800456726225,板橋區,37527.0,38094.0
清心福全板橋（漢生東路）中正店-珍珠奶茶手搖飲料專賣店,4.0,206,冰品飲料店,新北市板橋區漢生東路179號,25.012007,121.469633,4,118,1,102,24,0,20,2,3,2,板橋區,長安里,新北市,汐止區,長安里,504.0,270064.0,536.0,393.0,208.0,655.0,542.84,101.31,板橋區,46868.800456726225,板橋區,37527.0,38094.0
市民小站飲料專賣店,4.2,18,冰品飲料店,新北市土城區三民路5號,24.9631593,121.4204559,1,14,0,26,9,0,4,1,0,0,土城區,沛陂里,新北市,土城區,沛陂里,1522.0,956055.0,628.0,432.0,209.0,767.0,790.98,125.92,土城區,8855.698624785598,土城區,12959.0,13125.0
新北土城店,4.4,8,無酒精飲料店,新北市土城區中山路45之1號,24.9629162,121.4203518,2,14,0,27,9,0,4,1,0,0,土城區,沛陂里,新北市,土城區,沛陂里,1522.0,956055.0,628.0,432.0,209.0,767.0,790.98,125.92,土城區,8855.698624785598,土城區,12959.0,13125.0
阿水紅茶冰,4.5,24,冰品飲料店,新北市土城區和平路10-1號,24.9741942,121.4427517,3,29,0,48,18,0,2,1,1,2,土城區,土城里,新北市,土城區,土城里,568.0,379845.0,669.0,412.0,201.0,821.0,958.29,143.3,土城區,8855.698624785598,土城區,12959.0,13125.0
COMEBUY 土城光明店,4.5,162,冰品飲料店,新北市土城區光明街一號,24.9747812,121.4422481,3,28,0,48,18,0,2,1,1,2,土城區,員信里,新北市,土城區,員信里,1353.0,813052.0,601.0,395.0,205.0,732.0,726.68,120.93,土城區,8855.698624785598,土城區,12959.0,13125.0
豐茶道瓶裝飲料專賣店,4.2,34,冰品飲料店,新北市土城區亞洲路38號,24.9741205,121.4359064,2,28,0,51,12,0,1,2,0,1,土城區,員仁里,新北市,土城區,員仁里,1715.0,953576.0,556.0,382.0,195.0,709.0,618.66,111.27,土城區,8855.698624785598,土城區,12959.0,13125.0
讚豆綠豆冰沙 土城店,4.9,57,冰品飲料店,新北市土城區和平路5巷2號,24.9744124,121.4428134,3,28,0,48,16,0,2,1,1,2,土城區,土城里,新北市,土城區,土城里,568.0,379845.0,669.0,412.0,201.0,821.0,958.29,143.3,土城區,8855.698624785598,土城區,12959.0,13125.0
Dayung’s Tucheng Zhongyang Shop,3.5,86,冰品飲料店,新北市土城區中央路二段242號,24.9750033,121.4418917,3,28,0,48,18,0,1,1,1,2,土城區,員福里,新北市,土城區,員福里,1644.0,981696.0,597.0,394.0,194.0,735.0,743.93,124.58,土城區,8855.698624785598,土城區,12959.0,13125.0
好了啦紅茶冰(土城永寧店),4.5,4,冰品飲料店,新北市土城區承天路1號,24.9663515,121.4359534,2,12,0,44,8,0,3,1,0,1,土城區,大安里,新北市,三重區,大安里,410.0,222806.0,543.0,360.0,208.0,716.0,558.63,102.8,土城區,8855.698624785598,土城區,12959.0,13125.0
好了啦紅茶冰(土城永寧店),4.5,4,冰品飲料店,新北市土城區承天路1號,24.9663515,121.4359534,2,12,0,44,8,0,3,1,0,1,土城區,大安里,新北市,板橋區,大安里,1035.0,629109.0,608.0,405.0,212.0,706.0,863.11,142.0,土城區,8855.698624785598,土城區,12959.0,13125.0
好了啦紅茶冰(土城永寧店),4.5,4,冰品飲料店,新北市土城區承天路1號,24.9663515,121.4359534,2,12,0,44,8,0,3,1,0,1,土城區,大安里,新北市,土城區,大安里,1476.0,903886.0,612.0,409.0,202.0,764.0,695.06,113.5,土城區,8855.698624785598,土城區,12959.0,13125.0
中央冰品站,4.4,73,冰品飲料店,新北市土城區中央路三段15號,24.970267,121.439579,2,28,0,47,14,0,3,2,0,1,土城區,大安里,新北市,三重區,大安里,410.0,222806.0,543.0,360.0,208.0,716.0,558.63,102.8,土城區,8855.698624785598,土城區,12959.0,13125.0
中央冰品站,4.4,73,冰品飲料店,新北市土城區中央路三段15號,24.970267,121.439579,2,28,0,47,14,0,3,2,0,1,土城區,大安里,新北市,板橋區,大安里,1035.0,629109.0,608.0,405.0,212.0,706.0,863.11,142.0,土城區,8855.698624785598,土城區,12959.0,13125.0
中央冰品站,4.4,73,冰品飲料店,新北市土城區中央路三段15號,24.970267,121.439579,2,28,0,47,14,0,3,2,0,1,土城區,大安里,新北市,土城區,大安里,1476.0,903886.0,612.0,409.0,202.0,764.0,695.06,113.5,土城區,8855.698624785598,土城區,12959.0,13125.0
青草茶店,0.0,0,冰品飲料店,新北市土城區光明街15號,24.9745431,121.4421489,3,29,0,49,18,0,2,1,1,2,土城區,員信里,新北市,土城區,員信里,1353.0,813052.0,601.0,395.0,205.0,732.0,726.68,120.93,土城區,8855.698624785598,土城區,12959.0,13125.0
清原芋圓 土城中央店,4.6,320,冰品飲料店,新北市土城區中央路二段139號,24.9769209,121.4421904,3,35,0,49,19,0,1,1,1,2,土城區,員林里,新北市,土城區,員林里,2651.0,2462255.0,929.0,581.0,259.0,1136.0,1583.93,170.53,土城區,8855.698624785598,土城區,12959.0,13125.0
50嵐 捷運永寧店,2.6,231,冰品飲料店,新北市土城區中央路三段56-1號,24.9676956,121.4368127,3,20,0,45,9,0,2,2,0,1,土城區,大安里,新北市,三重區,大安里,410.0,222806.0,543.0,360.0,208.0,716.0,558.63,102.8,土城區,8855.698624785598,土城區,12959.0,13125.0
50嵐 捷運永寧店,2.6,231,冰品飲料店,新北市土城區中央路三段56-1號,24.9676956,121.4368127,3,20,0,45,9,0,2,2,0,1,土城區,大安里,新北市,板橋區,大安里,1035.0,629109.0,608.0,405.0,212.0,706.0,863.11,142.0,土城區,8855.698624785598,土城區,12959.0,13125.0
50嵐 捷運永寧店,2.6,231,冰品飲料店,新北市土城區中央路三段56-1號,24.9676956,121.4368127,3,20,0,45,9,0,2,2,0,1,土城區,大安里,新北市,土城區,大安里,1476.0,903886.0,612.0,409.0,202.0,764.0,695.06,113.5,土城區,8855.698624785598,土城區,12959.0,13125.0
Theta VIII 八飲,5.0,18,冰品飲料店,新北市土城區亞洲路58巷3弄18號,24.973423,121.4345078,2,25,0,47,11,0,0,2,0,1,土城區,員仁里,新北市,土城區,員仁里,1715.0,953576.0,556.0,382.0,195.0,709.0,618.66,111.27,土城區,8855.698624785598,土城區,12959.0,13125.0
一品現泡茶(頂埔店),4.0,9,冰品飲料店,新北市土城區中央路四段25-5號,24.9624345,121.424894,1,14,0,30,9,0,1,1,0,0,土城區,頂埔里,新北市,土城區,頂埔里,1518.0,989408.0,652.0,423.0,206.0,814.0,832.76,127.77,土城區,8855.698624785598,土城區,12959.0,13125.0
惠進飲料公司,0.0,0,冰品飲料店,新北市土城區中央路一段318巷10號,24.9819416,121.4426321,4,51,0,47,20,0,1,2,1,1,土城區,日和里,新北市,土城區,日和里,2191.0,1800995.0,822.0,482.0,240.0,988.0,1195.44,145.43,土城區,8855.698624785598,土城區,12959.0,13125.0
森霖冰?店,4.5,11,冰品飲料店,新北市土城區中央路一段264號,24.9838895,121.4438098,3,56,0,48,19,0,1,1,1,2,土城區,日和里,新北市,土城區,日和里,2191.0,1800995.0,822.0,482.0,240.0,988.0,1195.44,145.43,土城區,8855.698624785598,土城區,12959.0,13125.0
瓷禧茶坊 土城店,4.8,61,冰品飲料店,新北市土城區中央路四段132之2號,24.9588815,121.4177566,1,14,0,24,10,0,1,1,0,0,土城區,頂埔里,新北市,土城區,頂埔里,1518.0,989408.0,652.0,423.0,206.0,814.0,832.76,127.77,土城區,8855.698624785598,土城區,12959.0,13125.0
鮮茶道股份有限公司,3.7,28,冰品飲料店,新北市土城區復興街3號,24.9679017,121.4261318,1,9,0,29,5,0,3,0,0,0,土城區,沛陂里,新北市,土城區,沛陂里,1522.0,956055.0,628.0,432.0,209.0,767.0,790.98,125.92,土城區,8855.698624785598,土城區,12959.0,13125.0
有間綠豆沙製作所 冬季燒仙草 紅豆紫米湯 嫩仙草凍,5.0,46,冰品飲料店,新北市土城區中央路一段175號,24.9873508,121.446418,4,52,0,48,16,0,4,1,1,1,土城區,裕生里,新北市,土城區,裕生里,1650.0,1129972.0,685.0,427.0,206.0,857.0,956.07,139.61,土城區,8855.698624785598,土城區,12959.0,13125.0
龜記茗品-土城店,4.3,261,冰品飲料店,新北市土城區裕民路104號,24.9867192,121.450606,4,70,0,68,17,0,12,1,0,2,土城區,樂利里,新北市,土城區,樂利里,1536.0,968196.0,630.0,423.0,229.0,789.0,688.58,109.24,土城區,8855.698624785598,土城區,12959.0,13125.0
茶英雄（原舞茶道）,4.6,287,冰品飲料店,新北市土城區裕民路137之2號,24.9863896,121.4516925,5,75,0,75,21,0,12,1,0,2,土城區,埤林里,新北市,土城區,埤林里,2749.0,2188005.0,796.0,485.0,234.0,1014.0,965.11,121.26,土城區,8855.698624785598,土城區,12959.0,13125.0
豆來甜品專賣店,5.0,108,冰品飲料店,新北市土城區和平路5巷2號,24.9744225,121.4428401,3,28,0,48,16,0,2,1,1,2,土城區,土城里,新北市,土城區,土城里,568.0,379845.0,669.0,412.0,201.0,821.0,958.29,143.3,土城區,8855.698624785598,土城區,12959.0,13125.0
8分糖手調茶飲專賣店,4.7,12,冰品飲料店,新北市土城區清水路173號,24.9816296,121.4593097,5,53,0,75,27,0,12,0,0,1,土城區,清溪里,新北市,土城區,清溪里,1946.0,1324949.0,681.0,443.0,218.0,861.0,779.8,114.53,土城區,8855.698624785598,土城區,12959.0,13125.0
力冰甜品（燒仙草/湯圓/紅豆湯/豆花/蛋糕/麵包）,4.6,20,冰品飲料店,新北市土城區金城路三段129號,24.9880285,121.4678714,3,48,0,64,13,0,4,0,0,0,土城區,安和里,新北市,新店區,安和里,2567.0,2135067.0,832.0,485.0,226.0,1006.0,1452.61,174.65,土城區,8855.698624785598,土城區,12959.0,13125.0
力冰甜品（燒仙草/湯圓/紅豆湯/豆花/蛋糕/麵包）,4.6,20,冰品飲料店,新北市土城區金城路三段129號,24.9880285,121.4678714,3,48,0,64,13,0,4,0,0,0,土城區,安和里,新北市,中和區,安和里,1047.0,967732.0,924.0,549.0,240.0,1155.0,1146.2,124.01,土城區,8855.698624785598,土城區,12959.0,13125.0
力冰甜品（燒仙草/湯圓/紅豆湯/豆花/蛋糕/麵包）,4.6,20,冰品飲料店,新北市土城區金城路三段129號,24.9880285,121.4678714,3,48,0,64,13,0,4,0,0,0,土城區,安和里,新北市,土城區,安和里,1459.0,827914.0,567.0,392.0,205.0,734.0,605.84,106.77,土城區,8855.698624785598,土城區,12959.0,13125.0
力冰甜品（燒仙草/湯圓/紅豆湯/豆花/蛋糕/麵包）,4.6,20,冰品飲料店,新北市土城區金城路三段129號,24.9880285,121.4678714,3,48,0,64,13,0,4,0,0,0,土城區,安和里,新北市,永和區,安和里,1302.0,1153109.0,886.0,553.0,247.0,1121.0,1127.23,127.28,土城區,8855.698624785598,土城區,12959.0,13125.0
可不可熟成紅茶-土城頂埔店,3.3,39,冰品飲料店,新北市土城區中央路四段132-3號,24.9588381,121.4176613,1,14,0,24,10,0,1,1,0,0,土城區,頂埔里,新北市,土城區,頂埔里,1518.0,989408.0,652.0,423.0,206.0,814.0,832.76,127.77,土城區,8855.698624785598,土城區,12959.0,13125.0
好了啦-土城廣明店,3.2,17,冰品飲料店,新北市土城區廣明街67號,24.9937498,121.4549299,3,64,0,66,15,0,13,1,0,2,土城區,瑞興里,新北市,土城區,瑞興里,838.0,561879.0,671.0,448.0,234.0,786.0,835.42,124.6,土城區,8855.698624785598,土城區,12959.0,13125.0
茗仁茶莊,5.0,9,茶葉店,新北市土城區中央路二段138號,24.9773635,121.4419151,3,36,0,48,19,0,1,1,1,2,土城區,員福里,新北市,土城區,員福里,1644.0,981696.0,597.0,394.0,194.0,735.0,743.93,124.58,土城區,8855.698624785598,土城區,12959.0,13125.0
BAD GUY Drinks,2.7,7,冰品飲料店,新北市土城區清水路63號,24.9814271,121.4552139,5,50,0,62,32,0,12,1,0,2,土城區,柑林里,新北市,土城區,柑林里,1227.0,1098207.0,895.0,596.0,262.0,1118.0,1603.89,179.2,土城區,8855.698624785598,土城區,12959.0,13125.0
好了啦超大杯（土城永豐店）,0.0,0,冰品飲料店,新北市土城區永豐路135巷9號,24.9835554,121.467097,3,49,0,54,18,0,2,0,0,0,土城區,廷寮里,新北市,土城區,廷寮里,1342.0,803007.0,598.0,409.0,211.0,785.0,613.92,102.6,土城區,8855.698624785598,土城區,12959.0,13125.0
50嵐 裕民店,2.7,248,冰品飲料店,新北市土城區裕民路89號,24.9872445,121.4503231,4,72,0,64,16,0,12,1,0,2,土城區,樂利里,新北市,土城區,樂利里,1536.0,968196.0,630.0,423.0,229.0,789.0,688.58,109.24,土城區,8855.698624785598,土城區,12959.0,13125.0
迷客夏 新北頂埔店,4.0,155,冰品飲料店,新北市土城區中央路四段132-5號,24.9587377,121.417502,1,14,0,25,10,0,1,1,0,0,土城區,頂埔里,新北市,土城區,頂埔里,1518.0,989408.0,652.0,423.0,206.0,814.0,832.76,127.77,土城區,8855.698624785598,土城區,12959.0,13125.0
50嵐 土城日月光店,3.3,203,珍珠奶茶,新北市土城區中央路二段61巷37號,24.9783373,121.4446902,5,37,0,49,19,0,1,2,1,2,土城區,員林里,新北市,土城區,員林里,2651.0,2462255.0,929.0,581.0,259.0,1136.0,1583.93,170.53,土城區,8855.698624785598,土城區,12959.0,13125.0
歇飲SieYin,4.4,10,冰品飲料店,新北市板橋區金門街339-2號1樓,24.9854918,121.4291761,3,64,1,64,11,1,4,0,0,0,板橋區,溪福里,新北市,板橋區,溪福里,4281.0,3087125.0,721.0,470.0,228.0,903.0,886.31,122.91,板橋區,46868.800456726225,板橋區,37527.0,38094.0
小星星豆花小舖,4.8,104,冰品飲料店,新北市土城區中央路二段61巷36號,24.978345,121.443571,5,38,0,49,19,0,1,2,1,2,土城區,員林里,新北市,土城區,員林里,2651.0,2462255.0,929.0,581.0,259.0,1136.0,1583.93,170.53,土城區,8855.698624785598,土城區,12959.0,13125.0
韋美咖啡,4.6,134,冰品飲料店,新北市土城區中央路三段153號,24.9653073,121.4321335,1,10,0,40,6,0,2,1,0,0,土城區,永寧里,新北市,土城區,永寧里,2446.0,1593438.0,651.0,415.0,207.0,814.0,755.79,116.02,土城區,8855.698624785598,土城區,12959.0,13125.0
無飲溪北店,4.6,50,冰品飲料店,新北市板橋區溪北路91號,24.9895029,121.428575,3,77,1,80,12,1,4,0,1,0,板橋區,溪北里,新北市,板橋區,溪北里,1058.0,681915.0,645.0,422.0,222.0,793.0,745.46,115.66,板橋區,46868.800456726225,板橋區,37527.0,38094.0
無飲溪北店,4.6,50,冰品飲料店,新北市板橋區溪北路91號,24.9895029,121.428575,3,77,1,80,12,1,4,0,1,0,板橋區,溪北里,新北市,三峽區,溪北里,541.0,286616.0,530.0,348.0,190.0,633.0,628.0,118.54,板橋區,46868.800456726225,板橋區,37527.0,38094.0
茶湯會樹林金門店,3.2,71,冰品飲料店,新北市板橋區金門街360號,24.9842048,121.427433,3,70,1,62,11,1,3,0,0,0,板橋區,溪福里,新北市,板橋區,溪福里,4281.0,3087125.0,721.0,470.0,228.0,903.0,886.31,122.91,板橋區,46868.800456726225,板橋區,37527.0,38094.0
50嵐 土城明德店,2.9,374,冰品飲料店,新北市土城區明德路一段57號,24.9845773,121.4653748,3,55,0,65,20,0,10,0,0,0,土城區,永富里,新北市,土城區,永富里,1565.0,901810.0,576.0,391.0,204.0,731.0,610.16,105.89,土城區,8855.698624785598,土城區,12959.0,13125.0
ㄚ婆等一個人飲料店,0.0,0,冰品飲料店,新北市板橋區溪崑一街86號,24.9896987,121.4290788,2,78,1,79,12,1,4,0,1,0,板橋區,溪北里,新北市,板橋區,溪北里,1058.0,681915.0,645.0,422.0,222.0,793.0,745.46,115.66,板橋區,46868.800456726225,板橋區,37527.0,38094.0
ㄚ婆等一個人飲料店,0.0,0,冰品飲料店,新北市板橋區溪崑一街86號,24.9896987,121.4290788,2,78,1,79,12,1,4,0,1,0,板橋區,溪北里,新北市,三峽區,溪北里,541.0,286616.0,530.0,348.0,190.0,633.0,628.0,118.54,板橋區,46868.800456726225,板橋區,37527.0,38094.0
COMEBUY_板橋金門店,4.7,224,冰品飲料店,新北市板橋區金門街188號,24.9906865,121.4325987,2,60,1,56,13,1,4,0,1,0,板橋區,成和里,新北市,板橋區,成和里,2190.0,1653159.0,755.0,522.0,251.0,995.0,763.42,101.13,板橋區,46868.800456726225,板橋區,37527.0,38094.0
